PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1847,Ave,Siamese,7,White,Medium,11.96799673231926,1,0,23,149,0,1
1848,Conejo,Siamese,58,Brown,Small,24.022974000640986,1,1,73,375,1,0
1849,Perro,Poodle,49,Orange,Small,26.358022071697878,1,0,8,72,0,0
1850,Conejo,Labrador,103,Orange,Medium,25.679109237120223,0,0,53,68,0,1
1851,Conejo,Parakeet,53,Black,Small,23.538923173174712,0,0,14,464,1,0
1852,Ave,Labrador,62,Black,Medium,8.802514633522726,1,0,71,176,1,1
1853,Gato,Persian,17,Brown,Small,24.544799663481186,1,0,7,353,0,1
1854,Gato,Persian,171,Orange,Large,16.47087580128249,0,1,9,1,0,0
1855,Conejo,Golden Retriever,25,Black,Large,2.5299418301306336,1,0,3,308,1,0
1856,Conejo,Poodle,131,White,Large,14.25122664704922,0,0,78,118,1,0
1857,Ave,Poodle,29,White,Large,28.322579593869804,1,0,17,6,0,0
1858,Conejo,Poodle,117,Orange,Large,26.747921142331027,1,0,44,254,0,0
1859,Ave,Golden Retriever,160,Black,Medium,3.9656641489163653,1,0,86,483,0,1
1860,Gato,Persian,26,Brown,Large,22.579673885716737,1,0,46,460,0,0
1861,Gato,Labrador,124,Brown,Large,24.367993112788806,1,0,58,403,0,1
1862,Perro,Golden Retriever,144,Brown,Large,8.87025745886618,1,0,28,477,0,0
1863,Gato,Golden Retriever,25,White,Large,14.676648551491677,0,0,14,413,1,0
1864,Conejo,Labrador,54,Black,Small,21.618650302446806,1,0,9,74,1,1
1865,Gato,Poodle,156,Black,Large,13.73220317581329,0,0,26,350,0,0
1866,Ave,Parakeet,73,White,Large,4.271110647130731,1,0,2,194,0,0
1867,Gato,Labrador,120,Brown,Medium,21.470590895769924,1,0,75,186,0,1
1868,Perro,Persian,56,Brown,Small,27.437522002323803,1,0,81,449,0,0
1869,Gato,Siamese,65,Orange,Medium,19.92205712377857,1,0,34,495,0,1
1870,Ave,Siamese,93,Gray,Large,23.440221708501983,0,0,19,2,0,0
1871,Ave,Golden Retriever,86,Black,Medium,11.392513534077027,1,1,39,183,0,0
1872,Conejo,Siamese,80,Black,Medium,6.312749108672411,1,0,82,334,0,1
1873,Gato,Parakeet,169,Black,Large,19.640436186930483,1,0,13,272,1,0
1874,Ave,Poodle,108,Gray,Small,10.505364969395348,0,0,5,367,0,0
1875,Perro,Persian,179,Orange,Small,25.94213205070399,1,0,50,51,0,0
1876,Conejo,Parakeet,118,Gray,Medium,4.556213449362191,1,1,23,262,1,0
1877,Perro,Persian,157,Brown,Large,13.570447292260587,1,0,88,367,0,0
1878,Gato,Persian,83,Brown,Medium,12.50510041358319,1,0,29,132,0,1
1879,Gato,Poodle,147,Black,Medium,28.203561753063962,1,0,72,481,0,1
1880,Gato,Golden Retriever,169,White,Medium,5.440909217527713,0,0,26,224,1,0
1881,Conejo,Siamese,173,Black,Large,1.2855579253483176,0,0,79,309,0,0
1882,Ave,Poodle,15,White,Large,7.90447117140641,1,0,57,60,0,1
1883,Conejo,Parakeet,131,Gray,Small,24.78802893329098,0,0,1,364,0,0
1884,Perro,Golden Retriever,139,Brown,Large,7.070332665363495,1,0,28,15,0,0
1885,Conejo,Parakeet,174,White,Medium,7.985463847458998,1,0,62,228,0,1
1886,Perro,Golden Retriever,30,Gray,Medium,4.7670653315675136,1,1,47,194,0,0
1887,Conejo,Parakeet,57,Brown,Small,21.747649895019673,0,0,78,250,1,0
1888,Ave,Poodle,146,White,Large,3.006051524657098,1,0,59,442,1,0
1889,Perro,Golden Retriever,179,Black,Medium,10.605040767527127,0,0,31,302,0,0
1890,Gato,Golden Retriever,128,Black,Small,9.192463072007971,1,0,70,47,0,0
1891,Gato,Persian,48,Black,Small,17.09963216391449,1,0,49,234,0,0
1892,Conejo,Persian,136,Gray,Medium,22.182071685572332,1,0,5,120,1,1
1893,Gato,Labrador,22,Black,Medium,16.453416606205675,1,0,31,498,0,1
1894,Perro,Parakeet,6,Orange,Large,27.99975379627696,0,0,37,319,0,0
1895,Gato,Persian,104,Brown,Small,28.591836527732625,1,0,79,49,1,0
1896,Ave,Labrador,36,Gray,Medium,11.482494526456946,0,1,15,468,1,0
1897,Ave,Persian,79,Black,Small,23.55273091197189,0,0,52,40,0,0
1898,Conejo,Parakeet,116,Brown,Large,22.425240114777502,1,0,69,455,1,0
1899,Perro,Golden Retriever,57,White,Medium,26.895973159439993,1,1,11,21,1,0
1900,Ave,Siamese,49,Black,Large,13.990365566023396,1,0,43,370,0,0
1901,Ave,Parakeet,173,Brown,Small,16.383722428735975,1,0,70,181,0,0
1902,Perro,Poodle,82,Orange,Large,13.057455093865647,1,0,23,4,1,0
1903,Gato,Persian,66,White,Large,25.660930659691463,1,0,40,144,0,0
1904,Gato,Persian,77,Orange,Small,7.661367145501897,1,0,63,356,0,0
1905,Conejo,Golden Retriever,45,Brown,Large,7.951563269030896,0,0,2,77,0,0
1906,Gato,Poodle,79,Orange,Small,11.805548003735312,1,0,79,230,1,0
1907,Perro,Golden Retriever,20,Brown,Medium,7.679942130968184,0,0,87,296,1,1
1908,Ave,Poodle,123,Brown,Small,17.269198256032702,1,1,86,347,0,0
1909,Gato,Siamese,67,Orange,Small,4.900213088369567,1,0,73,478,1,0
1910,Conejo,Persian,83,Brown,Medium,10.285400362717604,1,1,47,208,1,0
1911,Gato,Persian,3,Black,Small,27.489896255792107,1,1,30,162,1,0
1912,Perro,Siamese,64,Brown,Medium,12.867538925562082,0,0,16,167,0,0
1913,Conejo,Labrador,40,Gray,Medium,22.69877777831177,1,1,59,277,0,1
1914,Gato,Golden Retriever,59,Brown,Small,4.290403559490646,1,0,47,236,0,0
1915,Conejo,Siamese,62,Gray,Large,8.179370736111755,1,1,30,175,0,0
1916,Perro,Golden Retriever,132,Brown,Large,24.413023014810687,1,0,9,52,0,0
1917,Ave,Parakeet,60,Brown,Medium,23.12679515240113,1,0,65,348,1,1
1918,Perro,Persian,116,Orange,Large,12.198521639220813,1,0,59,9,0,0
1919,Perro,Golden Retriever,75,Black,Large,28.677510158970755,1,0,64,145,1,0
1920,Perro,Poodle,122,Black,Small,27.408647459201816,0,1,8,226,0,0
1921,Perro,Golden Retriever,107,White,Medium,28.906721724254954,0,1,52,235,0,0
1922,Ave,Parakeet,96,Orange,Medium,13.409526015445776,1,0,18,463,0,1
1923,Ave,Persian,91,Orange,Small,6.726733926884807,0,1,82,241,0,0
1924,Conejo,Siamese,158,Black,Large,19.17310053364889,1,0,58,304,0,0
1925,Gato,Parakeet,130,Orange,Medium,20.858421590096757,1,0,49,70,1,1
1926,Ave,Persian,62,Black,Large,4.63781174906508,1,0,32,157,0,0
1927,Ave,Golden Retriever,49,Orange,Medium,23.80800799458127,1,0,48,18,0,1
1928,Gato,Labrador,137,Brown,Medium,1.5237463730388554,0,0,45,54,0,1
1929,Ave,Labrador,92,Black,Medium,14.999123236826717,1,0,54,443,0,1
1930,Perro,Poodle,159,Black,Medium,10.599471525351952,1,0,85,214,0,1
1931,Perro,Persian,124,Gray,Large,22.46878873707344,1,0,46,455,0,0
1932,Gato,Labrador,61,Orange,Large,10.070061095232662,0,0,31,208,0,0
1933,Conejo,Siamese,48,Orange,Large,24.97740627064995,1,0,37,20,1,0
1934,Conejo,Persian,153,Black,Large,18.253651174643505,0,0,16,281,0,0
1935,Gato,Siamese,164,Brown,Small,24.02290749110009,1,1,46,248,1,0
1936,Gato,Siamese,136,Brown,Medium,29.69087849734909,0,1,46,27,0,0
1937,Perro,Labrador,58,Brown,Medium,20.695592026563148,1,0,78,422,1,1
1938,Conejo,Persian,101,Orange,Medium,29.56355917448768,1,0,88,416,0,1
1939,Ave,Golden Retriever,112,Gray,Small,1.836253480729455,0,1,89,295,0,0
1940,Perro,Parakeet,173,Black,Large,10.806059666030444,0,0,61,210,0,0
1941,Gato,Labrador,62,White,Medium,4.1277446723069655,1,0,46,284,1,1
1942,Conejo,Labrador,39,Gray,Large,8.606843010148747,0,0,51,19,0,0
1943,Ave,Golden Retriever,58,White,Large,25.327749074647457,1,0,62,19,0,0
1944,Ave,Persian,99,Gray,Small,1.937374694456619,1,0,35,329,0,0
1945,Perro,Persian,44,Brown,Small,16.08530513623942,1,0,81,395,0,0
1946,Conejo,Siamese,29,Orange,Large,17.446732518438818,1,0,42,119,0,0
1947,Conejo,Golden Retriever,59,White,Medium,17.273383253486728,0,0,45,96,0,0
1948,Gato,Golden Retriever,71,Gray,Medium,14.783615140874415,1,1,68,119,0,0
1949,Conejo,Persian,92,Orange,Small,23.927485978322906,0,0,75,24,0,0
1950,Conejo,Siamese,9,White,Small,4.872749595660983,1,0,47,152,0,1
1951,Perro,Labrador,127,Black,Small,10.006733450972833,1,0,79,244,0,1
1952,Conejo,Poodle,134,Gray,Small,18.85605554991001,1,0,30,259,0,0
1953,Ave,Parakeet,157,Black,Small,21.03758962177072,0,1,24,3,1,0
1954,Perro,Labrador,145,Brown,Small,12.720304521534633,1,0,66,392,0,1
1955,Perro,Persian,144,Black,Small,26.385766636489763,1,1,43,142,1,0
1956,Gato,Parakeet,131,Black,Medium,13.049308504181516,1,0,34,281,0,1
1957,Conejo,Poodle,21,Gray,Small,12.68050789610166,1,0,23,334,1,1
1958,Gato,Poodle,64,Brown,Small,2.0500105831341635,1,0,61,345,0,0
1959,Ave,Siamese,90,Black,Medium,16.983098749647283,0,0,37,219,0,0
1960,Perro,Parakeet,36,Orange,Medium,21.551744316845248,1,1,13,326,0,0
1961,Perro,Siamese,62,White,Large,4.318706741988595,1,0,71,159,1,0
1962,Perro,Labrador,170,Black,Small,9.857550216548255,1,0,7,75,0,1
1963,Ave,Golden Retriever,76,Brown,Small,23.656451659702714,1,1,42,98,0,0
1964,Ave,Golden Retriever,170,Black,Small,11.611663626993687,0,0,38,179,0,0
1965,Gato,Golden Retriever,13,White,Small,8.006471399161157,1,1,52,126,0,0
1966,Gato,Parakeet,11,Brown,Large,20.493819243388256,1,0,44,31,0,1
1967,Gato,Golden Retriever,54,Gray,Medium,6.706004552478013,0,0,64,264,0,0
1968,Conejo,Labrador,16,Brown,Medium,26.97393466791213,1,0,13,333,0,1
1969,Perro,Siamese,8,Gray,Small,4.062353484758088,1,0,88,12,0,1
1970,Perro,Parakeet,104,Brown,Small,21.48994426620198,1,0,28,439,1,0
1971,Gato,Siamese,59,White,Small,15.486912337304881,1,0,82,379,0,0
1972,Perro,Parakeet,57,White,Large,26.227957309512814,1,0,1,427,0,0
1973,Gato,Siamese,40,Brown,Large,4.659657639760861,0,0,43,480,1,0
1974,Conejo,Poodle,130,Black,Medium,20.658952636386548,1,0,42,351,0,1
1975,Conejo,Siamese,94,White,Small,17.589584536260062,1,1,50,338,0,0
1976,Ave,Golden Retriever,138,Gray,Small,14.922614124961346,1,0,60,413,1,0
1977,Conejo,Poodle,44,Gray,Small,15.250810639547383,1,0,1,399,0,0
1978,Gato,Siamese,139,Orange,Small,21.937331892157392,1,0,51,395,0,0
1979,Conejo,Parakeet,80,Gray,Large,28.19450799310984,0,0,16,201,1,0
1980,Ave,Parakeet,81,Orange,Medium,3.6462981144523945,0,1,39,449,1,0
1981,Perro,Parakeet,2,Brown,Medium,1.5655767807050867,1,0,15,17,0,1
1982,Gato,Persian,178,Brown,Large,24.365438981954902,1,1,33,396,0,0
1983,Perro,Labrador,140,Brown,Small,4.1369122389720205,1,0,87,92,0,1
1984,Ave,Parakeet,115,Black,Medium,29.61420708633229,1,0,53,279,0,1
1985,Ave,Poodle,90,Black,Medium,18.96109921980628,1,0,17,357,0,1
1986,Ave,Parakeet,23,Orange,Large,19.87512546237008,1,1,89,395,0,0
1987,Perro,Persian,146,Gray,Small,6.767859385202504,1,1,6,315,1,0
1988,Perro,Golden Retriever,62,Gray,Medium,7.969056998603559,1,0,31,59,1,1
1989,Perro,Poodle,113,Brown,Small,20.121158789878255,1,1,69,476,0,0
1990,Perro,Persian,128,White,Medium,27.382078300091713,1,0,40,213,0,1
1991,Ave,Golden Retriever,62,Black,Large,29.48932608100943,0,1,30,99,0,0
1992,Ave,Poodle,38,Black,Small,6.742897452301716,1,0,69,0,0,0
1993,Gato,Siamese,166,Brown,Large,4.889469058583915,1,0,76,42,0,0
1994,Gato,Labrador,61,Black,Medium,2.6356393750629237,0,0,7,310,1,1
1995,Perro,Labrador,129,Brown,Large,26.18061352667851,0,1,13,167,0,0
1996,Conejo,Persian,173,Orange,Large,9.546730558837593,0,1,4,191,1,0
1997,Conejo,Golden Retriever,156,Gray,Large,1.052548982208298,1,1,50,33,0,0
1998,Ave,Labrador,149,White,Medium,7.490724495636436,0,1,3,33,0,0
1999,Ave,Golden Retriever,122,Gray,Small,10.872791322883135,0,0,12,175,0,0
2000,Ave,Golden Retriever,110,Gray,Large,29.738598915403873,1,1,65,416,0,0
2001,Gato,Persian,13,Orange,Small,16.18270622185537,1,1,27,195,1,0
2002,Gato,Persian,155,Black,Medium,6.936704480257938,0,0,50,485,1,0
2003,Ave,Persian,100,White,Small,10.709731996690081,1,0,77,157,0,0
2004,Ave,Labrador,135,Black,Large,10.578922939149475,1,0,17,244,0,1
2005,Ave,Persian,22,Gray,Large,1.572046647432089,1,1,72,499,0,0
2006,Conejo,Labrador,74,Brown,Large,4.920308570971471,1,1,32,365,1,0
2007,Gato,Persian,132,Gray,Large,21.160697331393123,0,1,84,339,1,0
2008,Conejo,Parakeet,23,Black,Large,4.4872786105513045,1,1,51,345,0,0
2009,Conejo,Golden Retriever,119,Gray,Large,7.691294021577445,1,1,17,334,0,0
2010,Ave,Persian,70,Brown,Medium,11.171381653724955,0,0,34,70,0,0
2011,Ave,Poodle,84,Orange,Medium,22.974313390566518,1,0,35,326,0,1
2012,Perro,Golden Retriever,101,Black,Medium,17.889627981170253,1,0,24,113,0,1
2013,Perro,Golden Retriever,84,Gray,Small,20.98099956466848,1,0,54,284,0,0
2014,Conejo,Persian,161,Black,Small,17.443357437184993,1,0,18,406,1,0
2015,Gato,Siamese,28,Orange,Medium,20.824180331434203,1,1,50,417,0,0
2016,Ave,Persian,136,Gray,Small,1.082422456255201,1,0,46,467,0,0
2017,Ave,Golden Retriever,1,Gray,Small,27.996046186771455,1,0,48,142,1,1
2018,Conejo,Poodle,165,Black,Large,4.216686695369389,1,0,33,96,0,0
2019,Perro,Golden Retriever,63,Black,Large,12.78122378333024,1,0,87,308,0,0
2020,Gato,Poodle,22,Brown,Small,23.36011273710079,1,0,89,400,0,1
2021,Perro,Labrador,70,Orange,Small,13.621690822273294,1,0,27,319,0,1
2022,Perro,Parakeet,125,Brown,Medium,28.45843399835796,1,0,1,211,0,1
2023,Perro,Golden Retriever,149,Gray,Small,14.560079506464236,1,0,85,316,0,0
2024,Perro,Persian,96,Black,Large,26.37324276247747,1,0,59,184,1,0
2025,Ave,Labrador,163,Gray,Small,24.514015287505856,1,0,10,204,0,1
2026,Ave,Parakeet,79,Gray,Medium,29.44860278116181,0,0,25,363,1,0
2027,Perro,Persian,5,White,Large,27.86988564177829,1,0,84,215,0,1
2028,Gato,Siamese,60,White,Large,27.045591206673482,0,0,57,245,1,0
2029,Conejo,Persian,120,Gray,Large,22.21652587506458,0,0,66,238,0,0
2030,Gato,Poodle,46,Black,Large,11.642946270778403,0,1,15,292,0,0
2031,Gato,Poodle,178,Gray,Small,4.077637138382171,1,0,28,390,0,0
2032,Gato,Siamese,176,White,Medium,20.97070651566731,1,0,13,7,0,1
2033,Perro,Labrador,134,Black,Small,29.380968358800985,1,0,14,470,0,1
2034,Ave,Parakeet,56,Gray,Small,22.0715286826242,1,0,66,77,1,0
2035,Gato,Persian,110,Orange,Large,27.93315170904273,1,0,34,323,0,0
2036,Perro,Poodle,157,Orange,Medium,24.324836675709985,1,0,25,276,0,1
2037,Gato,Labrador,104,Gray,Large,5.730325578383685,1,0,54,444,0,1
2038,Gato,Siamese,77,Black,Small,8.22690934714733,1,0,79,493,1,0
2039,Perro,Golden Retriever,146,Gray,Small,10.91410245110816,1,0,12,201,0,0
2040,Ave,Poodle,2,Gray,Large,5.87955288580212,1,0,9,213,1,1
2041,Ave,Siamese,8,White,Small,17.867888647517194,1,0,31,93,1,1
2042,Conejo,Persian,75,Orange,Small,29.288065199913586,1,1,78,477,0,0
2043,Perro,Parakeet,125,White,Large,23.0823061696486,1,0,53,463,0,0
2044,Conejo,Poodle,38,White,Small,13.278215722956395,0,0,43,74,1,0
2045,Conejo,Poodle,176,Gray,Medium,1.1306299484283713,1,0,38,469,0,1
2046,Conejo,Persian,27,White,Large,10.085004323007183,1,1,42,156,0,0
2047,Ave,Golden Retriever,20,Orange,Medium,16.276019343074243,0,0,72,152,1,1
2048,Perro,Labrador,140,White,Small,10.403275341707147,1,0,48,441,1,1
2049,Conejo,Parakeet,43,Orange,Small,4.220012767691927,0,0,67,141,1,0
2050,Perro,Poodle,31,White,Large,13.840183748994942,1,0,66,77,0,0
2051,Perro,Parakeet,91,Orange,Small,8.34433169200577,1,0,16,321,0,0
2052,Ave,Poodle,61,White,Large,27.36773891738354,1,0,83,181,0,0
2053,Conejo,Parakeet,109,White,Large,3.9508813265294567,1,0,16,460,0,0
2054,Conejo,Siamese,91,Black,Large,2.425426233016601,0,0,31,194,0,0
2055,Perro,Poodle,163,Orange,Large,1.1541109054909993,1,0,58,157,0,0
2056,Gato,Parakeet,95,Orange,Large,10.514020850084075,0,0,28,145,0,0
2057,Ave,Labrador,143,Orange,Medium,20.15121830782577,1,0,4,53,1,1
2058,Ave,Siamese,144,Brown,Large,22.18199883357199,1,0,10,355,1,0
2059,Ave,Siamese,13,White,Medium,14.14458881806997,1,1,51,276,1,1
2060,Ave,Labrador,113,Orange,Small,20.845530863202733,1,0,18,308,0,1
2061,Conejo,Parakeet,35,Brown,Large,11.43750705024554,1,1,47,82,0,0
2062,Conejo,Persian,149,Black,Small,20.36638037961189,1,0,32,399,1,0
2063,Gato,Labrador,158,Orange,Large,2.177283573768829,1,0,30,155,0,1
2064,Ave,Parakeet,48,Orange,Medium,12.33183655244312,0,0,36,3,0,0
2065,Ave,Labrador,35,Brown,Medium,23.934640651362194,1,0,9,498,0,1
2066,Perro,Labrador,86,White,Medium,24.28717488331104,0,0,36,310,0,1
2067,Conejo,Poodle,166,Black,Small,21.768314587395142,0,0,29,270,0,0
2068,Ave,Parakeet,159,Orange,Large,6.922919996526068,0,0,16,63,1,0
2069,Gato,Persian,152,White,Small,8.168948448988363,1,0,21,448,1,0
2070,Gato,Poodle,114,Black,Medium,29.886573090670854,1,0,64,111,0,1
2071,Conejo,Labrador,177,Gray,Small,3.997962208856837,1,0,66,238,0,1
2072,Gato,Golden Retriever,100,Gray,Medium,6.239218268169872,1,0,59,143,1,1
2073,Gato,Labrador,160,Black,Medium,4.770761413853846,0,1,28,373,0,0
2074,Conejo,Labrador,99,Brown,Medium,10.501993946824852,1,1,55,19,0,1
2075,Ave,Parakeet,3,Black,Large,7.095099221783777,1,0,31,63,1,1
2076,Ave,Parakeet,85,Black,Large,15.432950826885392,0,0,33,288,1,0
2077,Gato,Poodle,125,Brown,Medium,14.804600499523477,1,1,87,80,1,0
2078,Gato,Persian,138,Brown,Small,27.143662964087792,1,1,60,196,0,0
2079,Ave,Poodle,83,White,Small,2.007458475898663,1,0,41,381,0,0
2080,Conejo,Siamese,25,White,Large,10.276507723365137,1,1,81,68,1,0
2081,Gato,Labrador,68,Brown,Medium,18.303078867915616,1,0,46,185,0,1
2082,Perro,Golden Retriever,61,Gray,Small,18.539251093474952,1,0,49,166,1,0
2083,Conejo,Labrador,29,Gray,Medium,14.923660641412066,0,0,65,204,0,1
2084,Gato,Labrador,127,Black,Small,24.654300683624378,1,0,42,491,1,1
2085,Gato,Poodle,19,Orange,Large,2.818942971019305,0,1,23,163,0,0
2086,Perro,Golden Retriever,171,Black,Medium,24.64914520182394,1,0,27,93,0,1
2087,Perro,Golden Retriever,74,Black,Medium,15.347872972635404,1,0,89,248,0,1
2088,Ave,Golden Retriever,61,Orange,Small,4.879060157233063,1,0,32,67,0,0
2089,Conejo,Poodle,171,Brown,Small,26.685355492673853,1,0,83,342,0,0
2090,Conejo,Labrador,153,Gray,Small,19.82763460668794,1,0,88,20,0,1
2091,Ave,Poodle,20,Black,Medium,5.742824917900039,1,1,3,318,1,1
2092,Conejo,Parakeet,48,Orange,Large,1.9758419785717716,1,0,60,84,0,0
2093,Conejo,Parakeet,87,White,Large,5.092179801646829,1,0,76,389,0,0
2094,Conejo,Poodle,152,Black,Small,18.655140845231415,1,1,79,23,0,0
2095,Conejo,Golden Retriever,139,Gray,Large,6.199590822541405,0,0,17,110,1,0
2096,Conejo,Labrador,110,Brown,Small,7.547129171375815,1,1,32,436,0,0
2097,Perro,Poodle,28,Black,Large,1.7290520469331112,1,0,7,350,0,0
2098,Conejo,Poodle,59,Black,Medium,21.964989494919504,0,0,83,82,1,0
2099,Perro,Poodle,133,Orange,Small,24.500567593023675,1,0,71,357,0,0
2100,Conejo,Siamese,51,White,Large,24.108597126391572,1,1,69,459,0,0
2101,Ave,Parakeet,149,White,Medium,4.699476389564243,1,0,58,77,0,1
2102,Gato,Golden Retriever,12,Brown,Large,27.19573269427402,1,0,40,433,1,1
2103,Perro,Persian,50,Gray,Medium,20.49608605474832,1,0,85,379,0,1
2104,Conejo,Golden Retriever,132,Brown,Medium,27.02833004892907,1,0,48,139,1,1
2105,Ave,Persian,113,Black,Large,13.967654631389244,1,0,51,439,1,0
2106,Gato,Siamese,170,Black,Large,13.671690971427235,0,1,57,375,0,0
2107,Perro,Poodle,166,White,Medium,23.751559041861963,0,1,71,270,1,0
2108,Gato,Siamese,153,Gray,Medium,3.705637808825562,1,0,37,338,0,1
2109,Ave,Siamese,14,Orange,Medium,16.10534706241169,1,0,87,475,0,1
2110,Perro,Labrador,32,Gray,Small,25.255142833305545,0,0,75,423,0,0
2111,Gato,Parakeet,139,Black,Medium,25.07558432901757,1,0,74,168,1,1
2112,Conejo,Persian,146,Orange,Small,28.7278528339287,0,1,85,196,0,0
2113,Perro,Poodle,155,Gray,Medium,21.249905212385848,1,1,55,452,0,0
2114,Gato,Persian,55,Gray,Small,7.025348253752123,0,1,41,261,0,0
2115,Ave,Golden Retriever,120,Orange,Medium,1.5881291319428437,0,0,20,214,0,0
2116,Ave,Persian,75,Black,Medium,14.903058160185957,0,0,33,66,0,0
2117,Perro,Golden Retriever,21,Gray,Medium,15.89741210305411,1,0,40,228,0,1
2118,Gato,Parakeet,172,Orange,Large,7.967614950469012,1,0,34,160,0,0
2119,Perro,Golden Retriever,133,Black,Large,4.6162259665844925,0,0,62,426,0,0
2120,Perro,Persian,87,Orange,Medium,18.00003681952476,1,1,19,121,0,0
2121,Gato,Persian,169,Orange,Small,23.163414546700096,0,1,43,148,0,0
2122,Gato,Golden Retriever,59,Gray,Small,29.801469004114654,1,1,69,339,1,0
2123,Conejo,Siamese,89,Black,Medium,22.990775899105035,1,1,63,192,1,0
2124,Gato,Parakeet,150,Gray,Large,24.015340013411848,1,0,10,230,0,0
2125,Ave,Labrador,83,Brown,Small,18.877365468635126,1,0,13,110,0,1
2126,Perro,Poodle,65,Brown,Large,29.591757110130516,0,0,5,144,1,0
2127,Perro,Persian,64,Black,Small,19.558735168322542,1,0,58,220,1,0
2128,Ave,Poodle,71,Orange,Medium,25.947345305591426,1,0,59,391,0,1
2129,Gato,Labrador,4,Gray,Large,28.427754740987716,1,0,76,63,0,1
2130,Ave,Poodle,143,Gray,Small,27.965896514516267,0,0,59,125,0,0
2131,Ave,Labrador,104,Black,Medium,12.061044969717338,1,0,77,217,0,1
2132,Conejo,Golden Retriever,150,Black,Medium,3.281199691113501,1,0,86,283,0,1
2133,Ave,Siamese,175,Brown,Medium,5.984337373638158,1,0,15,353,1,1
2134,Perro,Persian,93,White,Large,2.7174758565016166,0,0,77,473,0,0
2135,Ave,Labrador,174,Black,Large,4.0565111100450615,1,0,1,396,0,1
2136,Perro,Poodle,142,White,Medium,6.354886130917231,1,0,38,235,1,1
2137,Perro,Persian,178,Black,Large,10.891735181034651,1,1,53,484,1,0
2138,Perro,Siamese,148,Orange,Small,16.7626497506772,0,0,52,12,1,0
2139,Gato,Golden Retriever,178,Orange,Medium,21.638779721297492,1,0,1,421,1,1
2140,Conejo,Persian,112,Brown,Medium,7.116892747088846,1,0,11,152,0,1
2141,Perro,Labrador,161,Brown,Large,20.50314972290604,1,1,58,238,1,0
2142,Perro,Siamese,119,White,Medium,21.42351316057017,0,0,40,189,1,0
2143,Gato,Poodle,59,Black,Small,17.200047769119493,0,1,86,150,0,0
2144,Perro,Siamese,43,Gray,Large,27.204918224162608,1,1,60,85,0,0
2145,Ave,Siamese,12,Brown,Large,4.218849603732509,1,1,44,20,0,0
2146,Ave,Parakeet,40,Gray,Medium,6.136522270470165,1,0,6,181,1,1
2147,Conejo,Siamese,118,Gray,Medium,13.43127990729506,0,0,28,318,0,0
2148,Perro,Siamese,20,Black,Medium,4.674669321792927,1,0,31,157,0,1
2149,Gato,Persian,166,White,Large,17.422588167998537,1,0,8,458,0,0
2150,Ave,Poodle,131,Black,Medium,12.553613531673308,1,0,5,451,0,1
2151,Gato,Persian,156,Brown,Small,9.253278041541634,1,1,54,480,0,0
2152,Gato,Persian,90,Gray,Medium,5.9297045775114805,1,1,17,366,0,0
2153,Ave,Labrador,94,Black,Medium,10.7248089120981,1,0,38,75,1,1
2154,Gato,Persian,13,Black,Large,18.630821174137917,1,0,9,328,0,1
2155,Ave,Parakeet,66,Black,Medium,17.697771115792936,0,1,74,415,0,0
2156,Gato,Parakeet,37,Brown,Large,5.745096006096781,0,0,84,202,0,0
2157,Ave,Labrador,177,White,Medium,4.622674511478369,1,0,78,228,0,1
2158,Perro,Golden Retriever,66,Black,Small,1.7736261156573034,1,0,14,151,0,0
2159,Conejo,Poodle,36,Brown,Small,1.3603422200240356,0,0,26,262,0,0
2160,Ave,Poodle,26,Gray,Large,26.51450263587087,0,0,62,71,0,0
2161,Ave,Persian,75,Orange,Large,2.3075768241563077,1,0,25,224,0,0
2162,Conejo,Persian,108,Brown,Medium,22.205412186324143,1,0,80,472,0,1
2163,Ave,Golden Retriever,168,Orange,Medium,26.287567791103754,1,0,36,384,0,1
2164,Ave,Persian,43,Black,Small,3.84367760831127,1,0,80,130,0,0
2165,Gato,Poodle,150,Black,Medium,13.652741291157511,1,0,33,359,0,1
2166,Conejo,Siamese,148,Brown,Small,28.906786512054023,1,0,3,27,0,0
2167,Perro,Parakeet,8,Orange,Large,25.190021155183967,0,0,87,298,1,0
2168,Ave,Siamese,29,Black,Medium,15.201416923877796,1,1,11,96,1,0
2169,Conejo,Siamese,40,Gray,Large,23.114562270955034,1,0,58,45,0,0
2170,Gato,Poodle,158,White,Medium,25.167951108518253,0,0,64,0,0,0
2171,Perro,Siamese,128,White,Small,11.092781932472858,1,1,18,165,0,0
2172,Conejo,Golden Retriever,84,Black,Large,26.872434589228867,1,1,47,244,0,0
2173,Perro,Labrador,116,Orange,Large,14.643726270637547,1,1,44,218,1,0
2174,Perro,Persian,144,Black,Medium,16.30641354320607,1,0,59,101,1,1
2175,Perro,Labrador,174,Orange,Large,29.9915214968331,1,0,50,290,1,1
2176,Ave,Parakeet,62,Gray,Small,25.455786018412677,1,1,69,457,1,0
2177,Ave,Persian,7,Orange,Large,11.49133016741642,1,1,88,203,1,0
2178,Gato,Siamese,45,Black,Large,1.3000222977082985,0,1,29,201,0,0
2179,Gato,Parakeet,176,Gray,Medium,19.159048140022946,1,0,67,53,0,1
2180,Conejo,Persian,155,Brown,Large,21.413489357715125,1,0,2,481,1,0
